ID,Delivery_person_Ratings,Order_Date,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken,Order_Day,Order_Hour,Distance_km
0x2b7d,4.6,2022-03-28,Cloudy,Low,1,Buffet,scooter,1,No,Urban,15,Monday,9,1.5339975116617346
0x3e78,4.9,2022-03-21,Sunny,Jam,2,Buffet,scooter,1,No,Urban,17,Monday,19,4.537460219891628
0x2904,4.5,2022-04-06,Windy,Low,1,Meal,motorcycle,1,No,Urban,23,Wednesday,23,16.871969938410068
0x1ba5,5.0,2022-04-02,Sandstorms,Low,0,Buffet,motorcycle,1,No,Metropolitian,16,Saturday,22,10.704957546119868
0x83c6,5.0,2022-03-13,Sandstorms,Medium,1,Drinks,scooter,1,No,Urban,24,Sunday,15,6.135753835850377
0xb199,4.6,2022-03-08,Fog,Medium,2,Buffet,electric_scooter,1,No,Metropolitian,26,Tuesday,18,10.550069974190382
0x376f,4.6,2022-03-17,Sandstorms,Low,1,Snack,motorcycle,1,No,Metropolitian,21,Thursday,10,1.5272542689629798
0x9c63,3.2,2022-03-08,Sunny,Low,2,Snack,scooter,1,No,Metropolitian,36,Tuesday,22,10.737260597764378
0x7a9b,4.7,2022-03-10,Windy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,44,Thursday,20,17.10244951726794
0xbce2,4.6,2022-03-30,Fog,Medium,2,Drinks,scooter,0,No,Urban,14,Wednesday,17,7.747213511669852
0x2631,4.5,2022-03-24,Windy,Low,2,Drinks,scooter,0,No,Metropolitian,21,Thursday,22,4.464113950945344
0x77c6,4.8,2022-03-06,Sandstorms,Jam,2,Snack,scooter,1,No,Metropolitian,25,Sunday,19,10.737746566804859
0xc3e,4.7,2022-03-09,Cloudy,High,1,Drinks,motorcycle,1,No,Metropolitian,30,Wednesday,11,3.0206869079039604
0x4438,5.0,2022-03-25,Fog,Jam,0,Buffet,motorcycle,1,No,Urban,48,Friday,20,17.041309090801786
0xa8b3,4.6,2022-03-29,Fog,Low,0,Buffet,motorcycle,0,No,Metropolitian,39,Tuesday,23,17.043150732304994
0x8537,4.2,2022-03-03,Cloudy,Medium,0,Snack,motorcycle,1,No,Metropolitian,32,Thursday,18,7.438434464350356
0x47df,4.2,2022-04-03,Sandstorms,Low,0,Buffet,motorcycle,0,No,Metropolitian,20,Sunday,23,9.107220024938373
0x2947,5.0,2022-04-02,Fog,Jam,0,Drinks,motorcycle,1,No,Metropolitian,51,Saturday,21,10.571531279029784
0x4102,4.5,2022-03-23,Sandstorms,Low,2,Drinks,scooter,1,No,Metropolitian,17,Wednesday,22,10.859486478314285
0xc3f1,4.6,2022-02-16,Fog,Jam,2,Snack,scooter,1,No,Semi-Urban,48,Wednesday,20,19.600485757093917
0x5db7,4.6,2022-03-09,Windy,High,1,Meal,scooter,0,No,Metropolitian,27,Wednesday,11,1.5491795846983514
0x1985,4.9,2022-03-10,Stormy,Low,1,Snack,motorcycle,0,No,Metropolitian,25,Thursday,22,10.586423596984105
0xceda,4.7,2022-02-15,Cloudy,High,1,Meal,scooter,0,No,Metropolitian,25,Tuesday,11,1.4962266277285659
0x17ff,4.2,2022-03-11,Windy,Low,0,Drinks,motorcycle,1,No,Metropolitian,32,Friday,8,1.549519930459649
0x2205,4.7,2022-03-16,Stormy,Low,2,Buffet,motorcycle,1,No,Metropolitian,23,Wednesday,22,10.8595355556471
0xb932,4.4,2022-03-14,Fog,Jam,1,Snack,motorcycle,1,No,Metropolitian,35,Monday,20,20.13824237750315
0x5648,4.8,2022-03-15,Stormy,Low,1,Snack,scooter,0,No,Urban,12,Tuesday,9,1.5269203557838733
0x9f8c,4.0,2022-03-18,Cloudy,Jam,1,Buffet,scooter,0,No,Metropolitian,41,Friday,22,10.586720360323753
0x6e67,4.0,2022-03-23,Sandstorms,Medium,0,Snack,motorcycle,1,No,Metropolitian,36,Wednesday,18,19.34009724145823
0xcda6,4.9,2022-02-15,Windy,Low,1,Buffet,motorcycle,1,No,Metropolitian,11,Tuesday,23,7.555832156158835
0x6a55,2.8,2022-03-23,Sunny,Low,2,Meal,electric_scooter,0,No,Metropolitian,39,Wednesday,23,16.871969938410068
0x6b75,5.0,2022-03-28,Stormy,Low,1,Drinks,scooter,1,No,Urban,21,Monday,10,1.5549518594056475
0x51ee,4.6,2022-03-26,Fog,Medium,1,Drinks,motorcycle,0,No,Metropolitian,16,Saturday,17,7.63817170737528
0x9b72,5.0,2022-03-01,Sandstorms,High,2,Snack,scooter,0,No,Metropolitian,31,Tuesday,13,5.952358021805274
0x8d44,4.5,2022-03-29,Stormy,Low,2,Snack,motorcycle,1,No,Metropolitian,25,Tuesday,23,16.823323902378387
0x20ff,4.8,2022-04-02,Sandstorms,Jam,1,Drinks,motorcycle,1,No,Metropolitian,15,Saturday,19,11.903288478122649
0xdb0c,4.5,2022-02-16,Cloudy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,40,Wednesday,21,10.983241696284244
0xd102,4.9,2022-02-11,Sunny,Jam,2,Drinks,scooter,1,No,Urban,17,Friday,20,7.5568579722371965
0x111d,4.6,2022-03-24,Windy,Low,2,Buffet,electric_scooter,1,No,Metropolitian,22,Thursday,9,1.5341425004658225
0xc853,4.1,2022-02-11,Cloudy,Jam,1,Drinks,scooter,1,No,Urban,34,Friday,20,4.53445887387674
0x709e,4.8,2022-03-05,Sunny,High,2,Meal,electric_scooter,0,No,Urban,18,Saturday,14,5.9521029067124775
0x7237,4.7,2022-03-18,Stormy,Medium,2,Meal,scooter,0,No,Metropolitian,25,Friday,18,12.082261071804547
0x721a,4.7,2022-03-21,Fog,Low,0,Drinks,motorcycle,1,No,Urban,28,Monday,22,7.747297860639233
0x5ef2,4.9,2022-03-21,Cloudy,Medium,0,Meal,motorcycle,1,No,Urban,31,Monday,17,4.6541319346974905
0x448b,5.0,2022-03-04,Fog,Medium,0,Meal,motorcycle,2,No,Metropolitian,42,Friday,19,19.860706000808854
0x51aa,4.6,2022-03-28,Fog,Low,0,Snack,motorcycle,1,No,Metropolitian,23,Monday,8,1.5513992350159673
0x81d5,4.8,2022-03-15,Windy,Medium,0,Meal,motorcycle,1,No,Metropolitian,29,Tuesday,18,4.521764698268595
0xbe24,4.6,2022-03-07,Stormy,Jam,0,Drinks,motorcycle,1,No,Urban,29,Monday,20,4.55363690228257
0x356f,4.7,2022-03-04,Sunny,Low,2,Drinks,scooter,1,No,Metropolitian,28,Friday,22,12.39395555693745
0x9bde,4.7,2022-04-04,Sandstorms,Low,0,Buffet,motorcycle,1,No,Urban,28,Monday,23,16.823894329937332
0xa9c0,5.0,2022-03-05,Stormy,Medium,2,Drinks,scooter,1,No,Metropolitian,31,Saturday,15,6.136214313764269
0x7f32,5.0,2022-03-20,Stormy,Jam,1,Meal,motorcycle,1,No,Metropolitian,27,Sunday,21,10.846831683112223
0xd11d,4.2,2022-02-11,Stormy,Low,0,Snack,motorcycle,1,No,Metropolitian,24,Friday,10,3.1380694073889375
0x1e77,4.9,2022-03-04,Sunny,Low,1,Snack,motorcycle,1,No,Metropolitian,28,Friday,22,10.736506622050817
0x2e36,4.7,2022-03-31,Sunny,Low,2,Snack,scooter,1,No,Urban,19,Thursday,22,16.57679995371387
0x9578,4.1,2022-04-05,Windy,Low,0,Snack,motorcycle,1,No,Metropolitian,24,Tuesday,10,3.0986720501536995
0x2cfb,4.9,2022-03-05,Cloudy,Medium,0,Snack,motorcycle,1,No,Metropolitian,28,Saturday,18,4.58857790572759
0xa511,4.6,2022-03-24,Sunny,High,1,Buffet,motorcycle,0,No,Metropolitian,18,Thursday,14,6.071418934387288
0x7e02,4.9,2022-03-08,Fog,Medium,2,Drinks,scooter,1,No,Urban,41,Tuesday,17,12.552275755914394
0x3a86,4.6,2022-03-05,Sandstorms,High,0,Drinks,motorcycle,0,No,Urban,22,Saturday,14,5.952421484014082
0x9ed6,4.8,2022-03-19,Windy,Jam,2,Drinks,motorcycle,1,No,Metropolitian,28,Saturday,21,7.551455556046013
0x8a4f,4.9,2022-03-15,Fog,Medium,0,Meal,motorcycle,1,No,Metropolitian,30,Tuesday,19,9.160210772982108
0x3056,5.0,2022-03-23,Windy,Low,1,Snack,motorcycle,1,No,Urban,17,Wednesday,22,17.039971971806022
0x2c25,4.9,2022-03-03,Fog,Low,2,Buffet,motorcycle,0,No,Urban,15,Thursday,22,9.296672611790157
0x3794,4.6,2022-03-14,Cloudy,Low,0,Drinks,motorcycle,1,No,Metropolitian,22,Monday,22,10.983241696284244
0xb117,4.9,2022-03-31,Sandstorms,Medium,1,Buffet,motorcycle,1,No,Metropolitian,29,Thursday,18,13.66073757837138
0x5b14,4.6,2022-03-25,Sunny,Jam,0,Snack,motorcycle,0,No,Metropolitian,26,Friday,19,17.04433026158702
0x213d,4.7,2022-03-11,Sunny,High,2,Snack,scooter,0,No,Metropolitian,10,Friday,12,6.205619093031621
0x9938,4.7,2022-03-07,Cloudy,Medium,1,Snack,scooter,1,No,Urban,15,Monday,18,7.439900598905654
0x988c,4.8,2022-03-10,Cloudy,Jam,0,Snack,motorcycle,1,No,Metropolitian,36,Thursday,21,13.745572504565807
0xaa34,4.0,2022-03-10,Sandstorms,Medium,0,Meal,motorcycle,1,No,Metropolitian,35,Thursday,18,10.57171951549476
0x878b,4.6,2022-04-01,Fog,Medium,2,Drinks,scooter,0,No,Metropolitian,12,Friday,18,4.654184877609341
0x3915,4.6,2022-03-27,Stormy,Medium,1,Snack,motorcycle,1,No,Metropolitian,25,Sunday,18,20.828297086837768
0x19a6,4.6,2022-03-03,Sandstorms,High,0,Drinks,motorcycle,1,No,Metropolitian,47,Thursday,11,1.5295061121281768
0x1966,5.0,2022-04-04,Sunny,Jam,2,Drinks,scooter,1,No,Metropolitian,15,Monday,20,10.624490627783391
0x5580,4.7,2022-03-01,Sunny,High,2,Drinks,scooter,0,No,Urban,21,Tuesday,11,3.0358047939362813
0x985,4.7,2022-03-19,Fog,Jam,2,Drinks,motorcycle,1,No,Metropolitian,32,Saturday,19,7.5510552166869065
0xc490,4.6,2022-02-11,Cloudy,High,0,Meal,motorcycle,1,No,Metropolitian,30,Friday,14,6.031892713008317
0x6c0b,4.9,2022-04-02,Stormy,Medium,2,Buffet,motorcycle,0,No,Metropolitian,23,Saturday,18,14.121309628180253
0x85fb,4.8,2022-03-20,Cloudy,Jam,1,Drinks,scooter,1,No,Metropolitian,35,Sunday,21,16.824024800777703
0x2df8,4.9,2022-04-01,Fog,Medium,2,Snack,electric_scooter,1,No,Metropolitian,17,Friday,16,6.219456753001566
0x5abf,4.9,2022-03-26,Fog,Medium,2,Buffet,motorcycle,0,No,Urban,15,Saturday,18,7.5900214384297335
0x99be,4.9,2022-03-06,Stormy,Medium,0,Drinks,motorcycle,1,No,Urban,30,Sunday,18,12.057156616707427
0x9eaf,4.5,2022-03-14,Sandstorms,Low,1,Snack,scooter,1,No,Metropolitian,22,Monday,23,12.272038962044778
0xabd6,4.4,2022-03-16,Sandstorms,Jam,2,Snack,electric_scooter,2,No,Metropolitian,34,Wednesday,19,10.983241696284244
0x2a3c,4.6,2022-03-07,Stormy,Jam,0,Snack,motorcycle,1,No,Metropolitian,34,Monday,20,4.5307883016857105
0xade7,4.9,2022-03-10,Fog,Medium,1,Drinks,scooter,1,No,Metropolitian,31,Thursday,18,20.14132005638119
0xb3d,4.9,2022-04-04,Cloudy,Jam,0,Meal,motorcycle,2,No,Metropolitian,42,Monday,21,10.550164239141058
0x436f,4.8,2022-03-21,Fog,Jam,1,Buffet,scooter,1,No,Metropolitian,29,Monday,20,4.553656452165022
0x1f62,4.8,2022-04-01,Fog,High,2,Buffet,scooter,1,No,Metropolitian,24,Friday,15,6.07144819276444
0x7a7f,4.9,2022-03-02,Stormy,Medium,0,Buffet,motorcycle,0,No,Urban,24,Wednesday,17,13.563367481019704
0xdeec,4.7,2022-02-12,Windy,Medium,2,Snack,motorcycle,1,No,Metropolitian,24,Saturday,17,12.08953394076457
0xbe39,4.9,2022-03-18,Fog,Low,0,Drinks,motorcycle,1,No,Metropolitian,23,Friday,22,10.73817188438876
0xa515,4.8,2022-04-01,Cloudy,Low,1,Buffet,motorcycle,1,No,Urban,17,Friday,8,1.4880477731579838
0xbd78,4.8,2022-03-20,Fog,Jam,0,Buffet,motorcycle,1,No,Metropolitian,43,Sunday,19,13.563916062056787
0x8e98,4.0,2022-04-03,Stormy,Low,0,Buffet,motorcycle,1,No,Metropolitian,27,Sunday,23,9.32924365213354
0x8e77,4.9,2022-03-25,Stormy,Jam,2,Buffet,scooter,1,No,Metropolitian,28,Friday,19,13.943159220432788
0x6d0,4.8,2022-03-24,Fog,Low,0,Snack,motorcycle,1,No,Metropolitian,16,Thursday,23,4.521130413569851
0xcab1,4.9,2022-02-11,Fog,Low,2,Snack,scooter,0,No,Metropolitian,17,Friday,10,1.5239012774961038
0xc7cc,4.6,2022-02-16,Stormy,Low,2,Drinks,electric_scooter,1,No,Metropolitian,18,Wednesday,23,17.259376716936664
0xc7d1,4.5,2022-02-15,Cloudy,Low,0,Meal,motorcycle,1,No,Metropolitian,22,Tuesday,8,1.4905709047660902
0x5317,4.5,2022-03-28,Cloudy,High,0,Meal,motorcycle,0,No,Metropolitian,30,Monday,12,6.118387412583634
0xa740,4.6,2022-03-09,Sunny,High,1,Buffet,scooter,1,No,Urban,23,Wednesday,12,1.5072182814137156
0xa5c5,4.7,2022-03-21,Fog,High,1,Buffet,motorcycle,1,No,Metropolitian,33,Monday,14,6.276138627413788
0xd1ce,4.9,2022-02-12,Cloudy,Jam,0,Buffet,motorcycle,0,No,Urban,38,Saturday,19,17.259376716936664
0xa81a,4.1,2022-03-13,Sandstorms,Jam,0,Drinks,motorcycle,1,No,Metropolitian,32,Sunday,19,9.296430766542302
0x322d,4.7,2022-03-28,Windy,Low,2,Snack,motorcycle,1,No,Metropolitian,19,Monday,8,3.020904843788388
0xc8ac,4.1,2022-02-11,Fog,Jam,0,Meal,motorcycle,1,No,Metropolitian,34,Friday,21,4.707104052532131
0xb910,4.8,2022-03-23,Stormy,Jam,1,Drinks,scooter,1,No,Metropolitian,23,Wednesday,21,13.993853622293804
0x5de0,4.6,2022-03-09,Fog,Low,1,Meal,motorcycle,1,No,Metropolitian,17,Wednesday,10,1.5125407936966182
0x97e0,4.7,2022-03-27,Sunny,Low,2,Drinks,scooter,1,No,Metropolitian,16,Sunday,22,12.271931674507936
0xae7a,4.7,2022-04-01,Windy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,15,Friday,17,7.589405570129272
0xcc14,5.0,2022-02-18,Sunny,Jam,2,Buffet,scooter,0,No,Metropolitian,22,Friday,19,10.983241696284244
0x6210,4.6,2022-03-31,Fog,Medium,2,Meal,scooter,1,No,Metropolitian,26,Thursday,18,10.574953229197448
0x1f9f,4.9,2022-03-05,Cloudy,Jam,1,Snack,motorcycle,1,No,Metropolitian,22,Saturday,19,4.64748974971679
0x2cf8,4.5,2022-03-16,Stormy,Medium,2,Buffet,scooter,1,No,Metropolitian,37,Wednesday,17,13.804873199406153
0x402a,4.8,2022-03-18,Cloudy,Medium,0,Drinks,motorcycle,1,No,Metropolitian,49,Friday,17,20.13933830004732
0x4122,4.4,2022-04-06,Windy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,37,Wednesday,20,20.141172794424033
0x6c97,4.9,2022-03-26,Sunny,Low,0,Drinks,motorcycle,1,No,Urban,15,Saturday,8,1.5179788839585027
0x8a0e,4.9,2022-04-01,Sunny,Low,0,Buffet,motorcycle,1,No,Metropolitian,24,Friday,8,2.9761332528407447
0x970d,4.9,2022-03-09,Fog,Low,0,Buffet,motorcycle,1,No,Urban,28,Wednesday,8,3.0679612737287636
0xcb8d,4.9,2022-02-16,Fog,Jam,1,Drinks,motorcycle,1,No,Urban,37,Wednesday,19,10.983241696284244
0xaba0,4.8,2022-03-24,Sunny,Jam,1,Buffet,scooter,1,No,Metropolitian,15,Thursday,20,4.553679120746385
0xcce4,4.7,2022-02-14,Windy,Medium,2,Buffet,scooter,1,No,Metropolitian,27,Monday,18,10.271834961481252
0x57b7,4.7,2022-03-21,Sunny,Jam,2,Snack,scooter,0,No,Urban,14,Monday,20,8.927409587683982
0x5bd7,4.5,2022-03-24,Fog,High,0,Meal,motorcycle,1,No,Urban,26,Thursday,12,1.529664921805109
0x44ae,4.9,2022-04-02,Windy,Low,0,Snack,motorcycle,0,No,Urban,24,Saturday,22,19.88209277733752
0x24f1,4.0,2022-03-18,Sandstorms,Jam,0,Buffet,motorcycle,3,No,Semi-Urban,53,Friday,21,12.393969504587108
0x5729,5.0,2022-03-30,Sunny,Medium,1,Buffet,motorcycle,1,No,Metropolitian,19,Wednesday,18,4.64782413304398
0xbe61,4.8,2022-03-21,Windy,Low,2,Buffet,electric_scooter,0,No,Metropolitian,22,Monday,22,4.707104052532131
0x4080,4.4,2022-03-05,Fog,Jam,0,Buffet,motorcycle,1,No,Metropolitian,31,Saturday,21,7.439967826807072
0xb6f,5.0,2022-03-23,Sandstorms,Jam,1,Drinks,scooter,1,No,Metropolitian,24,Wednesday,21,16.69541088302565
0xb69c,4.8,2022-04-01,Cloudy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,25,Friday,22,4.707104052532131
0xc165,4.2,2022-02-15,Windy,Jam,0,Buffet,motorcycle,0,No,Urban,39,Tuesday,19,7.319402787465168
0xc959,4.1,2022-02-16,Fog,Low,1,Meal,scooter,0,No,Metropolitian,37,Wednesday,22,10.246776373550235
0xd946,4.5,2022-02-18,Sandstorms,Jam,2,Buffet,scooter,0,No,Urban,16,Friday,20,11.709650878610901
0x2b6b,4.2,2022-03-09,Fog,High,1,Drinks,scooter,1,No,Metropolitian,31,Wednesday,13,6.071478423806077
0x2362,4.8,2022-03-12,Stormy,Low,2,Buffet,scooter,0,No,Metropolitian,12,Saturday,22,10.625437937035716
0x2cdb,4.9,2022-04-02,Sandstorms,Medium,0,Meal,motorcycle,1,No,Urban,30,Saturday,17,16.82376113749127
0xd32b,4.8,2022-02-11,Cloudy,Low,2,Buffet,motorcycle,0,No,Metropolitian,19,Friday,10,3.023018096440855
0xaea4,4.8,2022-03-19,Cloudy,Low,1,Drinks,scooter,0,No,Urban,11,Saturday,23,7.534513856473747
0x1a22,4.9,2022-03-09,Fog,High,1,Buffet,motorcycle,1,No,Metropolitian,23,Wednesday,15,6.276138627413788
0x9c8b,4.7,2022-03-28,Sandstorms,Medium,1,Buffet,motorcycle,1,No,Metropolitian,22,Monday,17,9.414207472710387
0x8a1f,4.7,2022-04-05,Sandstorms,Medium,0,Drinks,motorcycle,1,No,Metropolitian,25,Tuesday,18,9.176411719332265
0x65ea,4.8,2022-03-19,Sandstorms,High,2,Drinks,electric_scooter,0,No,Metropolitian,14,Saturday,13,6.196979616064036
0x5ca8,4.0,2022-03-19,Sandstorms,Low,0,Drinks,motorcycle,1,No,Metropolitian,31,Saturday,8,1.5273046056475248
0x1094,4.8,2022-03-07,Sunny,Low,1,Buffet,scooter,1,No,Metropolitian,21,Monday,10,1.52957981368424
0x5b1f,4.8,2022-03-21,Sunny,Jam,0,Meal,motorcycle,1,No,Urban,25,Monday,20,7.647849610814099
0x9a12,4.5,2022-03-30,Windy,Low,0,Drinks,motorcycle,1,No,Metropolitian,23,Wednesday,9,1.5340993371342369
0x89eb,4.9,2022-03-05,Fog,Medium,2,Meal,scooter,1,No,Metropolitian,18,Saturday,16,6.040943976643423
0xdea6,4.8,2022-02-15,Sunny,Jam,1,Drinks,scooter,1,No,Metropolitian,20,Tuesday,19,9.068472822703754
0x1362,4.8,2022-03-15,Sandstorms,Jam,0,Meal,motorcycle,1,No,Metropolitian,30,Tuesday,19,4.580670744184101
0xb39a,4.6,2022-03-30,Fog,Jam,1,Meal,motorcycle,1,No,Metropolitian,27,Wednesday,19,4.602205335871525
0x3212,5.0,2022-03-04,Cloudy,Low,1,Meal,scooter,1,No,Urban,29,Friday,23,13.563842438682846
0xca06,4.6,2022-02-15,Windy,Low,1,Drinks,scooter,1,No,Metropolitian,23,Tuesday,9,1.463957028323899
0x3af7,4.7,2022-03-14,Sandstorms,Medium,2,Drinks,electric_scooter,0,No,Metropolitian,23,Monday,17,19.844375955483198
0x2b0e,4.5,2022-03-04,Sunny,Medium,1,Meal,scooter,1,No,Urban,27,Friday,17,12.410873388860832
0xd614,4.8,2022-02-15,Cloudy,Jam,0,Meal,motorcycle,1,No,Metropolitian,28,Tuesday,20,4.459704969454882
0xd626,4.9,2022-02-16,Sunny,Low,1,Snack,scooter,1,No,Metropolitian,26,Wednesday,23,13.173070499331317
0xfb3,4.9,2022-03-05,Windy,Low,2,Buffet,electric_scooter,1,No,Metropolitian,24,Saturday,8,3.059262383158491
0x3cba,4.9,2022-03-30,Fog,Low,0,Drinks,motorcycle,1,No,Metropolitian,22,Wednesday,9,1.5515143959791693
0x88b9,4.6,2022-03-15,Sandstorms,Low,1,Drinks,scooter,1,No,Metropolitian,16,Tuesday,10,1.549420818380912
0xc799,4.9,2022-02-14,Stormy,Medium,2,Meal,scooter,1,No,Metropolitian,24,Monday,17,10.24645037188196
0x4216,4.8,2022-03-25,Stormy,Medium,0,Snack,motorcycle,0,No,Metropolitian,32,Friday,17,12.057276311044914
0xa1c7,5.0,2022-04-06,Sandstorms,Jam,2,Buffet,motorcycle,1,No,Metropolitian,29,Wednesday,19,13.565053945838057
0x8ba6,5.0,2022-03-11,Stormy,Medium,1,Drinks,motorcycle,1,No,Metropolitian,31,Friday,18,4.532421028606297
0xe0d2,5.0,2022-02-15,Windy,Low,1,Meal,scooter,0,No,Metropolitian,19,Tuesday,9,1.4866117771925245
0x376b,4.2,2022-03-11,Fog,High,2,Drinks,scooter,1,No,Metropolitian,38,Friday,15,6.21951968395977
0x3703,4.9,2022-03-03,Cloudy,Medium,0,Drinks,motorcycle,0,No,Urban,27,Thursday,17,4.602294386101448
0xa88d,4.6,2022-03-10,Stormy,Low,1,Buffet,scooter,0,No,Metropolitian,16,Thursday,22,20.828113819012323
0x13fe,4.8,2022-03-27,Stormy,Jam,0,Meal,motorcycle,2,No,Metropolitian,43,Sunday,19,19.882988848754568
0x6fe8,4.7,2022-03-20,Stormy,Medium,1,Buffet,motorcycle,1,No,Metropolitian,19,Sunday,18,10.68676205978641
0x8711,4.9,2022-03-25,Windy,Medium,0,Snack,motorcycle,0,No,Metropolitian,31,Friday,18,12.057126334017665
0x62ba,4.9,2022-03-21,Fog,Low,0,Drinks,motorcycle,1,No,Urban,21,Monday,9,3.014138004074559
0xa99c,4.9,2022-03-18,Cloudy,Jam,0,Buffet,motorcycle,2,No,Urban,47,Friday,19,13.942662529052548
0x734d,4.8,2022-03-12,Stormy,Low,2,Snack,scooter,1,No,Metropolitian,24,Saturday,23,10.73851444225037
0x8193,4.2,2022-03-04,Windy,Jam,0,Snack,motorcycle,1,No,Metropolitian,43,Friday,19,10.983241696284244
0xb09c,4.8,2022-03-05,Sandstorms,High,0,Meal,motorcycle,0,No,Metropolitian,41,Saturday,11,3.036120069998185
0xd0a3,5.0,2022-02-16,Cloudy,Jam,2,Snack,scooter,3,No,Metropolitian,44,Wednesday,19,10.577818082109957
0x50f5,4.8,2022-03-17,Windy,Medium,1,Snack,motorcycle,0,No,Metropolitian,28,Thursday,17,9.295204891130112
0x2fdc,5.0,2022-03-03,Fog,Low,0,Meal,motorcycle,1,No,Metropolitian,21,Thursday,10,3.099023237363916
0x9996,4.8,2022-04-01,Windy,Jam,2,Buffet,electric_scooter,0,No,Metropolitian,30,Friday,21,7.7482872035100545
0xb061,4.5,2022-03-18,Sandstorms,Medium,2,Drinks,electric_scooter,0,No,Metropolitian,39,Friday,17,17.103104604488404
0xa884,4.6,2022-03-31,Fog,Jam,0,Drinks,motorcycle,0,No,Metropolitian,47,Thursday,19,13.943159409182282
0x6123,4.9,2022-03-19,Fog,Medium,2,Meal,scooter,0,No,Urban,10,Saturday,16,6.041610424267226
0xbe58,4.9,2022-03-13,Cloudy,Low,1,Buffet,scooter,1,No,Metropolitian,15,Sunday,22,7.439903377482956
0xcbdd,4.9,2022-02-15,Fog,High,0,Buffet,motorcycle,1,No,Metropolitian,27,Tuesday,12,5.86882150953803
0xd4b8,4.7,2022-02-14,Fog,Medium,1,Snack,motorcycle,2,No,Metropolitian,42,Monday,17,14.016476693445446
0x9da0,4.3,2022-03-01,Fog,Medium,0,Drinks,motorcycle,1,No,Metropolitian,33,Tuesday,18,8.92749930283016
0x3b8c,4.3,2022-03-24,Sunny,High,0,Meal,motorcycle,0,No,Metropolitian,46,Thursday,14,6.117369061558013
0x7799,4.9,2022-03-04,Windy,Medium,0,Meal,motorcycle,2,No,Urban,48,Friday,18,16.695143788849723
0xb71,4.2,2022-04-05,Stormy,Low,0,Snack,motorcycle,0,No,Metropolitian,20,Tuesday,9,3.099012302522494
0x451e,4.5,2022-03-19,Sandstorms,Low,1,Drinks,motorcycle,1,No,Metropolitian,17,Saturday,8,3.0679856996320822
0xd166,4.0,2022-02-14,Fog,Jam,2,Buffet,scooter,0,No,Metropolitian,39,Monday,21,19.321623572921617
0xd96e,4.9,2022-02-13,Cloudy,Low,1,Meal,scooter,0,No,Metropolitian,10,Sunday,22,7.4521721391222435
0xdee6,4.7,2022-02-15,Windy,High,1,Buffet,motorcycle,0,No,Metropolitian,22,Tuesday,11,2.9731931859467973
0xbea5,4.1,2022-04-02,Sandstorms,Medium,2,Buffet,scooter,1,No,Metropolitian,36,Saturday,18,19.632388800581232
0x31ec,4.3,2022-03-08,Cloudy,Medium,2,Buffet,scooter,1,No,Metropolitian,39,Tuesday,18,12.235645170840572
0x6339,4.6,2022-03-21,Cloudy,Low,1,Buffet,scooter,0,No,Metropolitian,15,Monday,22,7.774224002698605
0x67c4,4.2,2022-04-03,Stormy,Low,0,Snack,motorcycle,1,No,Metropolitian,34,Sunday,8,3.1098897249076516
0xc90,4.5,2022-03-17,Sandstorms,Low,0,Drinks,motorcycle,0,No,Metropolitian,28,Thursday,8,1.5549063677553951
0x3020,4.1,2022-03-15,Windy,Low,0,Snack,motorcycle,1,No,Metropolitian,24,Tuesday,8,1.507323108861909
0x5d9e,4.8,2022-03-24,Cloudy,High,2,Snack,motorcycle,1,No,Metropolitian,34,Thursday,11,3.0683434690097675
0x1db5,4.5,2022-03-19,Fog,Jam,2,Buffet,electric_scooter,1,No,Metropolitian,27,Saturday,21,4.6541251311130205
0x798e,5.0,2022-03-17,Fog,Jam,0,Drinks,motorcycle,1,No,Metropolitian,27,Thursday,20,7.77451972836823
0x43a2,4.6,2022-03-05,Cloudy,Low,2,Buffet,scooter,0,No,Metropolitian,18,Saturday,22,8.92770872590978
0xb1f,4.5,2022-03-06,Stormy,Medium,2,Buffet,scooter,0,No,Urban,15,Sunday,19,16.576592238300005
0x40e7,4.9,2022-03-13,Sunny,Medium,2,Drinks,scooter,0,No,Metropolitian,17,Sunday,17,4.649000733727615
0x8c74,4.6,2022-03-05,Sunny,Medium,1,Drinks,scooter,1,No,Metropolitian,16,Saturday,18,4.588393415148152
0xb942,4.9,2022-03-01,Cloudy,Medium,0,Meal,motorcycle,1,No,Urban,29,Tuesday,17,9.162284318257463
0x479a,4.5,2022-03-28,Sunny,Medium,1,Drinks,motorcycle,1,No,Metropolitian,23,Monday,18,4.5317745916199
0xec5,4.9,2022-03-02,Windy,Jam,1,Meal,motorcycle,1,No,Metropolitian,17,Wednesday,19,10.737155356761592
0x7de7,4.6,2022-03-14,Windy,Medium,1,Drinks,scooter,1,No,Urban,30,Monday,17,19.3401463924332
0x914a,4.6,2022-03-10,Fog,Jam,1,Buffet,scooter,1,No,Urban,35,Thursday,21,10.695118633635033
